#{"t_start": 1632852963.198151, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
-0.016462,3,124.498911
-0.144473,2,124.624372
0.030152,3,124.828905
-0.029268,3,125.023605
-0.242753,3,125.2244
-0.037735,3,125.421766
0.014146,2,125.5671
-0.217159,4,125.819562
0.030897,3,126.01317
0.016107,6,126.383609
0.042818,4,126.631892
0.019298,3,126.819355
-0.008773,1,126.884956
-0.131603,3,127.088621
0.019295,1,127.165353
-0.002134,3,127.374849
-0.047453,4,127.620669
-0.012622,3,127.805606
0.041073,3,127.998583
-0.021844,1,128.070894
0.006189,3,128.26561
-0.070336,3,128.483027
0.034888,1,128.550125
0.016932,3,128.731938
-0.008612,8,129.253562
0.045674,2,129.398504
-0.064266,4,129.666862
0.016407,3,129.855636
0.021937,1,129.918916
0.010314,5,130.246811
0.001552,3,130.450023
-0.092464,5,130.75458
-0.003217,1,130.809985
-0.10022,2,130.956558
-0.10693,2,131.079136
-0.012905,5,131.396879
-0.066156,7,131.879604
0.008492,5,132.172371
-0.089716,4,132.434273
0.021168,2,132.560182
-0.023781,3,132.755458
-0.09964,1,132.81962
0.056751,2,132.955503
-0.0273,4,133.244263
-0.001241,4,133.527307
-0.001296,1,133.614779
-0.029616,5,134.008166
-0.067692,1,134.072918
-0.070639,5,134.451168
0.047388,1,134.510124
0.072359,2,134.647718
0.013333,1,134.71431
-0.006455,5,135.037323
0.005088,3,135.243157
0.005585,1,135.372188
0.055178,1,135.440787
-0.149553,4,135.711783
0.039374,5,136.054524
0.000988,1,136.123942
0.090687,3,136.310543
-0.02437,6,136.712474
0.037052,1,136.782384
0.040342,2,136.914954
-0.022047,1,136.979919
0.017704,1,137.057887
0.038947,5,137.386462
-0.018233,4,137.65013
-0.02539,1,137.723526
0.001863,3,137.934688
0.001125,2,138.068524
0.09785,3,138.276427
-0.048979,4,138.523233
0.017924,6,138.913801
-0.059631,8,139.429832
-0.023985,3,139.624203
0.032108,2,139.74832
-0.069614,7,140.211814
-0.000107,5,140.568245
-0.008047,4,140.814059
-0.009366,10,141.469334
0.006419,5,141.791396
-0.064213,2,141.930846
-0.016799,4,142.181852
0.006332,1,142.250967
0.017446,1,142.322072
-0.065557,3,142.509299
-0.206125,1,142.571772
-0.02938,4,142.834368
-0.015581,4,143.076472
0.00507,3,143.33165
-0.049197,10,143.981414
-0.057737,5,144.292925
-0.032438,2,144.44387
0.01492,2,144.576406
-0.02856,4,144.823016
-0.031556,4,145.090788
-0.075369,4,145.359853
0.008259,3,145.547859
-0.005487,4,145.813415
-0.034357,2,145.948288
0.007763,2,146.074404
0.013528,1,146.161168
0.000287,3,146.336978
0.017378,1,146.414917
-0.030737,2,146.551042
-0.072934,4,146.818191
-0.028902,6,147.184966
0.003299,2,147.322615
0.011803,2,147.455612
-0.018854,1,147.529715
