#{"t_start": 1632856045.5472655, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
-0.082535,2,37.286215
-0.011944,4,37.452532
-0.012758,5,37.66307
0.04571,2,37.750064
0.00086,3,37.88016
-0.046899,2,38.081769
0.006821,5,38.284061
-0.018193,3,38.408289
0.007366,3,38.535108
-0.035886,2,38.628139
-0.038613,2,38.706645
0.019343,2,38.793174
-0.11817,2,38.881953
0.017555,2,38.972691
0.01214,2,39.054494
-0.071762,1,39.098535
-0.013487,1,39.142939
-0.054914,6,39.412278
0.048452,3,39.534075
-0.036593,1,39.572062
0.076626,2,39.661821
0.002982,3,39.80593
-0.068699,4,39.973808
-0.137605,2,40.058558
-0.010397,3,40.186601
-0.054214,1,40.229775
-0.017502,3,40.343321
-0.107826,3,40.469635
-0.018207,2,40.565172
-0.018854,1,40.614467
0.027259,3,40.738141
0.036717,2,40.818759
0.008237,4,40.981478
-0.001781,3,41.099276
0.022294,4,41.26244
0.005403,1,41.314888
0.014014,2,41.395974
0.000968,2,41.482078
-0.127369,2,41.568617
-0.037044,3,41.692805
-0.026156,2,41.785454
-0.066187,2,41.872794
-0.044227,2,41.96465
-0.17988,2,42.052222
0.055698,3,42.191656
0.003162,3,42.294382
0.011984,2,42.384966
-0.002673,2,42.46199
-0.017957,3,42.604551
-0.062923,3,42.72807
-0.013013,2,42.811271
-0.09041,4,42.974348
-0.056604,5,43.165974
-0.052731,2,43.253513
0.01402,2,43.348205
-0.040565,3,43.469194
-0.035325,5,43.657687
0.082904,2,43.73708
0.008091,4,43.892845
-0.000754,3,44.019269
-0.036332,3,44.141536
0.016709,3,44.266971
-0.012161,2,44.357064
-0.013619,2,44.432198
-0.168917,4,44.594104
0.002897,2,44.674553
0.024617,3,44.813389
-0.149304,2,44.897778
-0.019691,2,44.988235
-0.116053,3,45.105462
-0.000877,5,45.30264
-0.012051,4,45.468434
0.029429,4,45.651664
-0.097844,1,45.707366
0.02274,2,45.778608
0.009905,4,45.94051
0.044691,1,45.987603
0.005194,1,46.027637
0.000472,2,46.117519
-0.006641,2,46.212749
-0.063516,3,46.357229
0.007431,2,46.445915
0.007596,4,46.617834
-0.012811,1,46.655651
-0.019111,2,46.729521
0.019765,5,46.941928
-0.04944,1,46.977141
0.021615,1,47.02971
0.015174,2,47.106031
-0.052302,1,47.149006
-0.025037,1,47.197189
0.007567,3,47.323402
-0.167488,3,47.442017
-0.02449,6,47.694047
0.057177,1,47.726269
-0.013954,1,47.779515
0.025198,1,47.828765
-0.027126,3,47.96311
-0.128511,2,48.04256
0.111935,4,48.206434
0.019933,1,48.259548
0.020897,2,48.34796
0.006327,1,48.392388
-0.022957,2,48.486211
-0.04453,3,48.59908
-0.098413,5,48.80951
0.044303,4,48.982048
0.004578,1,49.022277
-0.023913,1,49.071957
-0.039486,2,49.161883
-0.004876,2,49.249539
-0.018109,1,49.303952
-0.081316,3,49.43733
-0.01867,3,49.555979
-0.008519,2,49.648435
-0.06631,4,49.821128
-0.014651,3,49.945933
0.012314,1,49.993636
-0.032327,6,50.244836
0.007496,1,50.293706
0.017481,2,50.377162
0.04953,3,50.510611
0.01085,4,50.676708
-0.014825,2,50.759654
-0.028924,3,50.889393
0.024898,1,50.92488
0.004067,2,51.012904
-0.081645,3,51.141916
0.026167,5,51.332227
-0.07689,2,51.427413
0.029033,2,51.509542
0.163145,3,51.632484
-0.008023,1,51.681026
0.039624,1,51.72731
0.013295,2,51.815903
-0.000288,2,51.89439
-0.081016,2,51.975034
-0.016463,2,52.066277
-0.110472,3,52.182117
-0.072559,4,52.350494
-0.060638,2,52.434913
-0.003278,1,52.471222
0.017042,5,52.668714
0.002636,2,52.75284
0.068115,5,52.944502
0.005917,2,53.029491
-0.025226,1,53.08199
-0.030477,3,53.224485
-0.002718,1,53.272632
0.037006,3,53.387348
0.054117,2,53.48175
0.00371,2,53.562676
-0.054734,4,53.738081
0.00079,3,53.862055
-0.023907,1,53.910497
0.05836,4,54.064854
-0.077502,1,54.113016
-0.018596,5,54.33314
-0.003357,1,54.367856
-0.108851,8,54.707903
0.040402,3,54.825932
-0.007089,4,54.996516
-0.003645,2,55.089442
0.038963,3,55.213744
0.012106,3,55.343616
-0.044304,1,55.394795
-0.052016,4,55.577052
-0.0238,3,55.711758
-0.013601,2,55.798178
-0.038616,3,55.925308
-0.058461,1,55.976408
0.125903,2,56.060703
-0.038008,6,56.327251
-0.008101,3,56.431819
0.037861,2,56.518846
0.000667,2,56.597965
-0.048196,2,56.674193
-0.085772,3,56.802437
-0.012125,2,56.889169
-0.085471,3,57.001893
-0.043483,4,57.168641
-0.025147,1,57.217298
-0.012716,2,57.309774
0.02648,2,57.39837
-0.033153,4,57.575797
-0.029228,3,57.697421
0.089252,1,57.737021
0.116827,3,57.858771
0.014554,4,58.018959
-0.012731,2,58.107687
-0.04459,4,58.265814
0.011627,2,58.374907
0.003589,2,58.453231
0.232213,2,58.548294
-0.018032,4,58.72528
0.170165,4,58.902301
0.045496,7,59.180896
0.039216,6,59.422155
-0.024852,3,59.542197
-0.03422,2,59.63555
-0.021549,2,59.727274
-0.061951,1,59.775699
0.006554,3,59.888385
0.017418,2,59.972397
0.058059,2,60.071831
0.045877,3,60.181449
0.060238,5,60.377442
